AF-P33332-F1-model_v2.pdb	Relative Contact Order: 0.00885659135662994
AF-P33333-F1-model_v2.pdb	Relative Contact Order: 0.0716138367946135
AF-P33334-F1-model_v2.pdb	Relative Contact Order: 0.0167494969295854
AF-P33335-F1-model_v2.pdb	Relative Contact Order: 0.0541214104312382
AF-P33336-F1-model_v2.pdb	Relative Contact Order: 0.0520063893392396
AF-P33338-F1-model_v2.pdb	Relative Contact Order: 0.01102698413612
AF-P33339-F1-model_v2.pdb	Relative Contact Order: 0.0109944400588552
AF-P33399-F1-model_v2.pdb	Relative Contact Order: 0.048480302083136
AF-P33400-F1-model_v2.pdb	Relative Contact Order: 0.00684755297560055
AF-P33401-F1-model_v2.pdb	Relative Contact Order: 0.0536754998069516
AF-P33411-F1-model_v2.pdb	Relative Contact Order: 0.042760308362502
AF-P33412-F1-model_v2.pdb	Relative Contact Order: 0.0820460756132697
AF-P33413-F1-model_v2.pdb	Relative Contact Order: 0.0766563973890657
AF-P33416-F1-model_v2.pdb	Relative Contact Order: 0.0224796605930466
AF-P33417-F1-model_v2.pdb	Relative Contact Order: 0.0130776793946479
AF-P33418-F1-model_v2.pdb	Relative Contact Order: 0.010382340173298
AF-P33419-F1-model_v2.pdb	Relative Contact Order: 0.0126691961790182
AF-P33420-F1-model_v2.pdb	Relative Contact Order: 0.00833956776914215
AF-P33421-F1-model_v2.pdb	Relative Contact Order: 0.029412495073129
AF-P33441-F1-model_v2.pdb	Relative Contact Order: 0.0098712912861044
AF-P33442-F1-model_v2.pdb	Relative Contact Order: 0.0711214054715497
AF-P33448-F1-model_v2.pdb	Relative Contact Order: 0.0376757458194877
AF-P33550-F1-model_v2.pdb	Relative Contact Order: 0.0621152342771781
AF-P33734-F1-model_v2.pdb	Relative Contact Order: 0.0549306140924032
AF-P33748-F1-model_v2.pdb	Relative Contact Order: 0.00840208733013794
AF-P33749-F1-model_v2.pdb	Relative Contact Order: 0.00405995699231704
AF-P33750-F1-model_v2.pdb	Relative Contact Order: 0.0525720091460249
AF-P33751-F1-model_v2.pdb	Relative Contact Order: 0.0566166838927638
AF-P33753-F1-model_v2.pdb	Relative Contact Order: 0.0425816965469285
AF-P33754-F1-model_v2.pdb	Relative Contact Order: 0.0323978950841396
AF-P33755-F1-model_v2.pdb	Relative Contact Order: 0.0481418759972439
AF-P33757-F1-model_v2.pdb	Relative Contact Order: 0.0833040359863556
AF-P33759-F1-model_v2.pdb	Relative Contact Order: 0.0345191876630932
AF-P33760-F1-model_v2.pdb	Relative Contact Order: 0.0257102782425002
AF-P33767-F1-model_v2.pdb	Relative Contact Order: 0.0480304488060549
AF-P33775-F1-model_v2.pdb	Relative Contact Order: 0.0519480286199149
AF-P33890-F1-model_v2.pdb	Relative Contact Order: 0.0233609317840218
AF-P33891-F1-model_v2.pdb	Relative Contact Order: 0.0170748743290313
AF-P33892-F1-model_v2.pdb	Relative Contact Order: 0.00400979395277738
AF-P33893-F1-model_v2.pdb	Relative Contact Order: 0.0438396045353786
AF-P33894-F1-model_v2.pdb	Relative Contact Order: 0.0430610288769435
AF-P33895-F1-model_v2.pdb	Relative Contact Order: 0.0113027783691085
AF-P34072-F1-model_v2.pdb	Relative Contact Order: 0.00377643336105914
AF-P34077-F1-model_v2.pdb	Relative Contact Order: 0.0206092913055983
AF-P34078-F1-model_v2.pdb	Relative Contact Order: 0.00716790583020639
AF-P34087-F1-model_v2.pdb	Relative Contact Order: 0.0929393061343124
AF-P34110-F1-model_v2.pdb	Relative Contact Order: 0.012300739158376
AF-P34111-F1-model_v2.pdb	Relative Contact Order: 0.0106251020931688
AF-P34160-F1-model_v2.pdb	Relative Contact Order: 0.0302270611345787
AF-P34161-F1-model_v2.pdb	Relative Contact Order: 0.00800304646158152
AF-P34162-F1-model_v2.pdb	Relative Contact Order: 0.13787827888357
AF-P34163-F1-model_v2.pdb	Relative Contact Order: 0.0478453792385694
AF-P34164-F1-model_v2.pdb	Relative Contact Order: 0.0223477513311209
AF-P34165-F1-model_v2.pdb	Relative Contact Order: 0.0393796828715804
AF-P34166-F1-model_v2.pdb	Relative Contact Order: 0.0360237483953787
AF-P34167-F1-model_v2.pdb	Relative Contact Order: 0.0132877554798446
AF-P34215-F1-model_v2.pdb	Relative Contact Order: 0.037583486872409
AF-P34216-F1-model_v2.pdb	Relative Contact Order: 0.00378170072151373
AF-P34217-F1-model_v2.pdb	Relative Contact Order: 0.00862849239776005
AF-P34218-F1-model_v2.pdb	Relative Contact Order: 0.0205542774175753
AF-P34219-F1-model_v2.pdb	Relative Contact Order: 0.00675023579215196
AF-P34220-F1-model_v2.pdb	Relative Contact Order: 0.0703207559675314
AF-P34221-F1-model_v2.pdb	Relative Contact Order: 0.0528188154185634
AF-P34222-F1-model_v2.pdb	Relative Contact Order: 0.0784947086740627
AF-P34223-F1-model_v2.pdb	Relative Contact Order: 0.0196629621685468
AF-P34224-F1-model_v2.pdb	Relative Contact Order: 0.021924284053082
AF-P34225-F1-model_v2.pdb	Relative Contact Order: 0.03217444970998
AF-P34226-F1-model_v2.pdb	Relative Contact Order: 0.0114641537365597
AF-P34227-F1-model_v2.pdb	Relative Contact Order: 0.0696030275709274
AF-P34228-F1-model_v2.pdb	Relative Contact Order: 0.0190942272883762
AF-P34230-F1-model_v2.pdb	Relative Contact Order: 0.0250955726892903
AF-P34231-F1-model_v2.pdb	Relative Contact Order: 0.0616690947765537
AF-P34232-F1-model_v2.pdb	Relative Contact Order: 0.102403682346903
AF-P34233-F1-model_v2.pdb	Relative Contact Order: 0.00590470443169587
AF-P34234-F1-model_v2.pdb	Relative Contact Order: 0.0632964318879052
AF-P34237-F1-model_v2.pdb	Relative Contact Order: 0.00498571892936099
AF-P34239-F1-model_v2.pdb	Relative Contact Order: 0.0518786576702039
AF-P34240-F1-model_v2.pdb	Relative Contact Order: 0.0850977337636483
AF-P34241-F1-model_v2.pdb	Relative Contact Order: 0.00766098941424062
AF-P34243-F1-model_v2.pdb	Relative Contact Order: 0.0474751439006074
AF-P34244-F1-model_v2.pdb	Relative Contact Order: 0.00893207859557091
AF-P34245-F1-model_v2.pdb	Relative Contact Order: 0.0195779648863084
AF-P34246-F1-model_v2.pdb	Relative Contact Order: 0.073794884680169
AF-P34247-F1-model_v2.pdb	Relative Contact Order: 0.0266060556195491
AF-P34248-F1-model_v2.pdb	Relative Contact Order: 0.0563180415122136
AF-P34249-F1-model_v2.pdb	Relative Contact Order: 0.0572651005119675
AF-P34250-F1-model_v2.pdb	Relative Contact Order: 0.00167040997379208
AF-P34251-F1-model_v2.pdb	Relative Contact Order: 0.0858109649358541
AF-P34252-F1-model_v2.pdb	Relative Contact Order: 0.0078026851990409
AF-P34253-F1-model_v2.pdb	Relative Contact Order: 0.0534902408122829
AF-P34730-F1-model_v2.pdb	Relative Contact Order: 0.0318006822849327
AF-P34756-F1-model_v2.pdb	Relative Contact Order: 0.0208564010724209
AF-P34758-F1-model_v2.pdb	Relative Contact Order: 0.00550065551285675
AF-P34760-F1-model_v2.pdb	Relative Contact Order: 0.0940838460818374
AF-P34761-F1-model_v2.pdb	Relative Contact Order: 0.014140445694268
AF-P34909-F1-model_v2.pdb	Relative Contact Order: 0.0140616191123878
AF-P35056-F1-model_v2.pdb	Relative Contact Order: 0.031257944415742
AF-P35127-F1-model_v2.pdb	Relative Contact Order: 0.142457878266511
AF-P35169-F1-model_v2.pdb	Relative Contact Order: 0.0093635833492235
AF-P35172-F1-model_v2.pdb	Relative Contact Order: 0.0393422885112213
AF-P35176-F1-model_v2.pdb	Relative Contact Order: 0.113134537022829
AF-P35177-F1-model_v2.pdb	Relative Contact Order: 0.0108063191675523
AF-P35178-F1-model_v2.pdb	Relative Contact Order: 0.0427991700340377
AF-P35179-F1-model_v2.pdb	Relative Contact Order: 0.0286964847490083
AF-P35180-F1-model_v2.pdb	Relative Contact Order: 0.0328382770620283
AF-P35181-F1-model_v2.pdb	Relative Contact Order: 0.0770759055867595
AF-P35182-F1-model_v2.pdb	Relative Contact Order: 0.0965130536200245
AF-P35183-F1-model_v2.pdb	Relative Contact Order: 0.0690656891644058
AF-P35184-F1-model_v2.pdb	Relative Contact Order: 0.0487415564594252
AF-P35187-F1-model_v2.pdb	Relative Contact Order: 0.0124327872260274
AF-P35189-F1-model_v2.pdb	Relative Contact Order: 0.0648844807570534
AF-P35190-F1-model_v2.pdb	Relative Contact Order: 0.0259041114096476
AF-P35191-F1-model_v2.pdb	Relative Contact Order: 0.0312467946992831
AF-P35192-F1-model_v2.pdb	Relative Contact Order: 0.0377150759766331
AF-P35193-F1-model_v2.pdb	Relative Contact Order: 0.0201009924535535
AF-P35194-F1-model_v2.pdb	Relative Contact Order: 0.00867617292780081
AF-P35195-F1-model_v2.pdb	Relative Contact Order: 0.120107103657045
AF-P35196-F1-model_v2.pdb	Relative Contact Order: 0.0784494160210328
AF-P35197-F1-model_v2.pdb	Relative Contact Order: 0.0200507770727355
AF-P35198-F1-model_v2.pdb	Relative Contact Order: 0.0286831661667988
AF-P35200-F1-model_v2.pdb	Relative Contact Order: 0.0784275598987917
AF-P35201-F1-model_v2.pdb	Relative Contact Order: 0.0128068187026474
AF-P35202-F1-model_v2.pdb	Relative Contact Order: 0.097418319781372
AF-P35203-F1-model_v2.pdb	Relative Contact Order: 0.0318640250471826
AF-P35206-F1-model_v2.pdb	Relative Contact Order: 0.0787009087464585
AF-P35207-F1-model_v2.pdb	Relative Contact Order: 0.0268362118251712
AF-P35208-F1-model_v2.pdb	Relative Contact Order: 0.0187903728226849
AF-P35209-F1-model_v2.pdb	Relative Contact Order: 0.020541022103941
AF-P35210-F1-model_v2.pdb	Relative Contact Order: 0.0148611337951564
AF-P35497-F1-model_v2.pdb	Relative Contact Order: 0.0817541211905896
AF-P35688-F1-model_v2.pdb	Relative Contact Order: 0.0317577165943503
AF-P35691-F1-model_v2.pdb	Relative Contact Order: 0.135401095099388
AF-P35718-F1-model_v2.pdb	Relative Contact Order: 0.0833239323730417
AF-P35719-F1-model_v2.pdb	Relative Contact Order: 0.0341276017078417
AF-P35723-F1-model_v2.pdb	Relative Contact Order: 0.036288788484441
AF-P35724-F1-model_v2.pdb	Relative Contact Order: 0.0188905669747505
AF-P35725-F1-model_v2.pdb	Relative Contact Order: 0.0118234963417635
AF-P35727-F1-model_v2.pdb	Relative Contact Order: 0.0209729660878162
AF-P35728-F1-model_v2.pdb	Relative Contact Order: 0.0184563823076198
AF-P35729-F1-model_v2.pdb	Relative Contact Order: 0.025046868355325
AF-P35731-F1-model_v2.pdb	Relative Contact Order: 0.0730360649313586
AF-P35732-F1-model_v2.pdb	Relative Contact Order: 0.0117919838074529
AF-P35734-F1-model_v2.pdb	Relative Contact Order: 0.00626040299095737
AF-P35735-F1-model_v2.pdb	Relative Contact Order: 0.0742788699049851
AF-P35736-F1-model_v2.pdb	Relative Contact Order: 0.00355878022958859
AF-P35817-F1-model_v2.pdb	Relative Contact Order: 0.0117839150345317
AF-P35842-F1-model_v2.pdb	Relative Contact Order: 0.103338699245347
AF-P35843-F1-model_v2.pdb	Relative Contact Order: 0.0708187312512948
AF-P35844-F1-model_v2.pdb	Relative Contact Order: 0.0709467108249404
AF-P35845-F1-model_v2.pdb	Relative Contact Order: 0.0212220287829909
AF-P35994-F1-model_v2.pdb	Relative Contact Order: 0.0850558959266766
AF-P35995-F1-model_v2.pdb	Relative Contact Order: 0.0236536868478833
AF-P35996-F1-model_v2.pdb	Relative Contact Order: 0.117548905568512
AF-P35997-F1-model_v2.pdb	Relative Contact Order: 0.0929411191581956
AF-P35999-F1-model_v2.pdb	Relative Contact Order: 0.0755184177948219
AF-P36000-F1-model_v2.pdb	Relative Contact Order: 0.022910599797057
AF-P36001-F1-model_v2.pdb	Relative Contact Order: 0.0518027121594068
AF-P36002-F1-model_v2.pdb	Relative Contact Order: 0.0332628714121538
AF-P36003-F1-model_v2.pdb	Relative Contact Order: 0.01897079055367
AF-P36004-F1-model_v2.pdb	Relative Contact Order: 0.0383115866782366
AF-P36005-F1-model_v2.pdb	Relative Contact Order: 0.0594329619263437
AF-P36006-F1-model_v2.pdb	Relative Contact Order: 0.0276476176933666
AF-P36007-F1-model_v2.pdb	Relative Contact Order: 0.0842655900058008
AF-P36008-F1-model_v2.pdb	Relative Contact Order: 0.0413643812292705
AF-P36009-F1-model_v2.pdb	Relative Contact Order: 0.0324657747444444
AF-P36010-F1-model_v2.pdb	Relative Contact Order: 0.136803947904344
AF-P36012-F1-model_v2.pdb	Relative Contact Order: 0.022157956050015
AF-P36013-F1-model_v2.pdb	Relative Contact Order: 0.0581520355449519
AF-P36014-F1-model_v2.pdb	Relative Contact Order: 0.119612826083202
AF-P36015-F1-model_v2.pdb	Relative Contact Order: 0.0927954096431124
AF-P36016-F1-model_v2.pdb	Relative Contact Order: 0.0320357606036158
AF-P36017-F1-model_v2.pdb	Relative Contact Order: 0.0803267521797451
AF-P36018-F1-model_v2.pdb	Relative Contact Order: 0.100665371305982
AF-P36019-F1-model_v2.pdb	Relative Contact Order: 0.0826434065022014
AF-P36023-F1-model_v2.pdb	Relative Contact Order: 0.0437368190598911
AF-P36024-F1-model_v2.pdb	Relative Contact Order: 0.0266761684762935
AF-P36025-F1-model_v2.pdb	Relative Contact Order: 0.0511870538223763
AF-P36026-F1-model_v2.pdb	Relative Contact Order: 0.0355193136324973
AF-P36027-F1-model_v2.pdb	Relative Contact Order: 0.00601665124884366
AF-P36029-F1-model_v2.pdb	Relative Contact Order: 0.079160595766615
AF-P36032-F1-model_v2.pdb	Relative Contact Order: 0.0576612528053963
AF-P36033-F1-model_v2.pdb	Relative Contact Order: 0.0393845163777779
AF-P36034-F1-model_v2.pdb	Relative Contact Order: 0.0346541758207536
AF-P36035-F1-model_v2.pdb	Relative Contact Order: 0.050643408506049
AF-P36036-F1-model_v2.pdb	Relative Contact Order: 0.0403605280974949
AF-P36037-F1-model_v2.pdb	Relative Contact Order: 0.0283912269577291
AF-P36038-F1-model_v2.pdb	Relative Contact Order: 0.074171471064447
AF-P36039-F1-model_v2.pdb	Relative Contact Order: 0.0500570315962308
AF-P36040-F1-model_v2.pdb	Relative Contact Order: 0.10773328856966
AF-P36041-F1-model_v2.pdb	Relative Contact Order: 0.00769429118468604
AF-P36044-F1-model_v2.pdb	Relative Contact Order: 0.0363823280068019
AF-P36046-F1-model_v2.pdb	Relative Contact Order: 0.00746873202504143
AF-P36047-F1-model_v2.pdb	Relative Contact Order: 0.0321674635341267
AF-P36048-F1-model_v2.pdb	Relative Contact Order: 0.0357174859743043
AF-P36049-F1-model_v2.pdb	Relative Contact Order: 0.00590281605273818
AF-P36051-F1-model_v2.pdb	Relative Contact Order: 0.0491857117512465
AF-P36052-F1-model_v2.pdb	Relative Contact Order: 0.0727552494111699
AF-P36053-F1-model_v2.pdb	Relative Contact Order: 0.0377534950052874
AF-P36054-F1-model_v2.pdb	Relative Contact Order: 0.0478322445414668
AF-P36056-F1-model_v2.pdb	Relative Contact Order: 0.0501464241069356
AF-P36057-F1-model_v2.pdb	Relative Contact Order: 0.0695484229925787
AF-P36059-F1-model_v2.pdb	Relative Contact Order: 0.0796375526277512
AF-P36060-F1-model_v2.pdb	Relative Contact Order: 0.0568895205946602
AF-P36062-F1-model_v2.pdb	Relative Contact Order: 0.0457128694676411
AF-P36064-F1-model_v2.pdb	Relative Contact Order: 0.055208241613102
AF-P36066-F1-model_v2.pdb	Relative Contact Order: 0.0274322526186006
AF-P36068-F1-model_v2.pdb	Relative Contact Order: 0.0804703120700647
AF-P36069-F1-model_v2.pdb	Relative Contact Order: 0.122864176688631
AF-P36070-F1-model_v2.pdb	Relative Contact Order: 0.0282232253386826
AF-P36075-F1-model_v2.pdb	Relative Contact Order: 0.0177153291251541
AF-P36076-F1-model_v2.pdb	Relative Contact Order: 0.0199943031337691
AF-P36077-F1-model_v2.pdb	Relative Contact Order: 0.129849198537683
AF-P36078-F1-model_v2.pdb	Relative Contact Order: 0.101873765329474
AF-P36080-F1-model_v2.pdb	Relative Contact Order: 0.00747350032372112
AF-P36081-F1-model_v2.pdb	Relative Contact Order: 0.0358561008463161
AF-P36083-F1-model_v2.pdb	Relative Contact Order: 0.0540146679243352
AF-P36084-F1-model_v2.pdb	Relative Contact Order: 0.0351944312210145
AF-P36085-F1-model_v2.pdb	Relative Contact Order: 0.0259444757947597
AF-P36086-F1-model_v2.pdb	Relative Contact Order: 0.0694322804124875
AF-P36087-F1-model_v2.pdb	Relative Contact Order: 0.0643665029533233
AF-P36088-F1-model_v2.pdb	Relative Contact Order: 0.0932578656952706
AF-P36090-F1-model_v2.pdb	Relative Contact Order: 0.0521258641090719
AF-P36091-F1-model_v2.pdb	Relative Contact Order: 0.0625987004696452
AF-P36092-F1-model_v2.pdb	Relative Contact Order: 0.0216244576732923
AF-P36093-F1-model_v2.pdb	Relative Contact Order: 0.0175344985222513
AF-P36094-F1-model_v2.pdb	Relative Contact Order: 0.00552933456153005
AF-P36095-F1-model_v2.pdb	Relative Contact Order: 0.0391239261386363
AF-P36096-F1-model_v2.pdb	Relative Contact Order: 0.0378471948377665
AF-P36097-F1-model_v2.pdb	Relative Contact Order: 0.013176167322265
AF-P36100-F1-model_v2.pdb	Relative Contact Order: 0.0206806307336013
AF-P36101-F1-model_v2.pdb	Relative Contact Order: 0.0367249612926432
AF-P36102-F1-model_v2.pdb	Relative Contact Order: 0.021665356552063
AF-P36103-F1-model_v2.pdb	Relative Contact Order: 0.00808719475793632
AF-P36104-F1-model_v2.pdb	Relative Contact Order: 0.0855020065564793
AF-P36105-F1-model_v2.pdb	Relative Contact Order: 0.0623223434845455
AF-P36106-F1-model_v2.pdb	Relative Contact Order: 0.016930574896951
AF-P36107-F1-model_v2.pdb	Relative Contact Order: 0.0572788850155778
AF-P36108-F1-model_v2.pdb	Relative Contact Order: 0.0297242590028225
AF-P36110-F1-model_v2.pdb	Relative Contact Order: 0.0478090430232078
AF-P36111-F1-model_v2.pdb	Relative Contact Order: 0.0213583128828236
AF-P36112-F1-model_v2.pdb	Relative Contact Order: 0.0144406523977961
AF-P36113-F1-model_v2.pdb	Relative Contact Order: 0.0324880616225596
AF-P36114-F1-model_v2.pdb	Relative Contact Order: 0.0339721287753591
AF-P36115-F1-model_v2.pdb	Relative Contact Order: 0.00930581263459913
AF-P36116-F1-model_v2.pdb	Relative Contact Order: 0.0129511099890662
AF-P36117-F1-model_v2.pdb	Relative Contact Order: 0.0356497771753342
AF-P36118-F1-model_v2.pdb	Relative Contact Order: 0.00642025628205888
AF-P36119-F1-model_v2.pdb	Relative Contact Order: 0.0120368620777223
AF-P36120-F1-model_v2.pdb	Relative Contact Order: 0.0480364132401336
AF-P36121-F1-model_v2.pdb	Relative Contact Order: 0.0584780019148616
AF-P36122-F1-model_v2.pdb	Relative Contact Order: 0.0406222328646508
AF-P36123-F1-model_v2.pdb	Relative Contact Order: 0.0134011382988838
AF-P36124-F1-model_v2.pdb	Relative Contact Order: 0.0175597790713974
AF-P36125-F1-model_v2.pdb	Relative Contact Order: 0.0568247237962172
AF-P36126-F1-model_v2.pdb	Relative Contact Order: 0.0288211546546382
AF-P36127-F1-model_v2.pdb	Relative Contact Order: 0.0395920106020447
AF-P36130-F1-model_v2.pdb	Relative Contact Order: 0.0229531767979424
AF-P36131-F1-model_v2.pdb	Relative Contact Order: 0.012485160956455
AF-P36132-F1-model_v2.pdb	Relative Contact Order: 0.0962795912373709
AF-P36134-F1-model_v2.pdb	Relative Contact Order: 0.02735145250401
AF-P36135-F1-model_v2.pdb	Relative Contact Order: 0.0572215071599586
AF-P36136-F1-model_v2.pdb	Relative Contact Order: 0.102660617210394
AF-P36137-F1-model_v2.pdb	Relative Contact Order: 0.0764897044049596
AF-P36138-F1-model_v2.pdb	Relative Contact Order: 0.00836770442950959
AF-P36139-F1-model_v2.pdb	Relative Contact Order: 0.0141452933721075
AF-P36141-F1-model_v2.pdb	Relative Contact Order: 0.110894484272697
AF-P36142-F1-model_v2.pdb	Relative Contact Order: 0.0576019012080649
AF-P36143-F1-model_v2.pdb	Relative Contact Order: 0.0279817808142954
AF-P36144-F1-model_v2.pdb	Relative Contact Order: 0.122268581616626
AF-P36145-F1-model_v2.pdb	Relative Contact Order: 0.0147174340244483
AF-P36146-F1-model_v2.pdb	Relative Contact Order: 0.021320935283061
AF-P36147-F1-model_v2.pdb	Relative Contact Order: 0.0512199764844863
AF-P36148-F1-model_v2.pdb	Relative Contact Order: 0.0568921099563307
AF-P36149-F1-model_v2.pdb	Relative Contact Order: 0.0783669461014154
AF-P36150-F1-model_v2.pdb	Relative Contact Order: 0.026149402921157
AF-P36151-F1-model_v2.pdb	Relative Contact Order: 0.0750982382630922
AF-P36152-F1-model_v2.pdb	Relative Contact Order: 0.0188251247537019
AF-P36153-F1-model_v2.pdb	Relative Contact Order: 0.0267592187342186
AF-P36154-F1-model_v2.pdb	Relative Contact Order: 0.112598637142817
AF-P36155-F1-model_v2.pdb	Relative Contact Order: 0.0188128144801103
AF-P36156-F1-model_v2.pdb	Relative Contact Order: 0.0883349590339531
AF-P36157-F1-model_v2.pdb	Relative Contact Order: 0.00479436352001475
AF-P36158-F1-model_v2.pdb	Relative Contact Order: 0.0383838211155098
AF-P36159-F1-model_v2.pdb	Relative Contact Order: 0.0496725874736438
AF-P36160-F1-model_v2.pdb	Relative Contact Order: 0.0559073172235649
AF-P36161-F1-model_v2.pdb	Relative Contact Order: 0.018760261426368
AF-P36162-F1-model_v2.pdb	Relative Contact Order: 0.019872422772774
AF-P36163-F1-model_v2.pdb	Relative Contact Order: 0.0419302664722259
AF-P36164-F1-model_v2.pdb	Relative Contact Order: 0.0312549688257263
AF-P36165-F1-model_v2.pdb	Relative Contact Order: 0.0338622825840137
AF-P36166-F1-model_v2.pdb	Relative Contact Order: 0.0136474653824831
AF-P36167-F1-model_v2.pdb	Relative Contact Order: 0.0074439268787296
AF-P36168-F1-model_v2.pdb	Relative Contact Order: 0.0205543606234592
AF-P36169-F1-model_v2.pdb	Relative Contact Order: 0.00524960335073899
AF-P36170-F1-model_v2.pdb	Relative Contact Order: 0.0172019100284073
AF-P36172-F1-model_v2.pdb	Relative Contact Order: 0.0489547074364476
AF-P36173-F1-model_v2.pdb	Relative Contact Order: 0.0499342761494842
AF-P36224-F1-model_v2.pdb	Relative Contact Order: 0.00682765867788734
AF-P36421-F1-model_v2.pdb	Relative Contact Order: 0.0614663325025756
AF-P36516-F1-model_v2.pdb	Relative Contact Order: 0.0507719636026163
AF-P36517-F1-model_v2.pdb	Relative Contact Order: 0.0223042295761275
AF-P36519-F1-model_v2.pdb	Relative Contact Order: 0.0583211158229
AF-P36520-F1-model_v2.pdb	Relative Contact Order: 0.0235357635300601
AF-P36521-F1-model_v2.pdb	Relative Contact Order: 0.0494845782142762
AF-P36523-F1-model_v2.pdb	Relative Contact Order: 0.0577887153974111
AF-P36525-F1-model_v2.pdb	Relative Contact Order: 0.0405224357314273
AF-P36526-F1-model_v2.pdb	Relative Contact Order: 0.0285918675752445
AF-P36527-F1-model_v2.pdb	Relative Contact Order: 0.015097759577881
AF-P36528-F1-model_v2.pdb	Relative Contact Order: 0.0840343935810437
AF-P36531-F1-model_v2.pdb	Relative Contact Order: 0.0196422843834377
AF-P36532-F1-model_v2.pdb	Relative Contact Order: 0.028513487413893
AF-P36533-F1-model_v2.pdb	Relative Contact Order: 0.117472493067358
AF-P36534-F1-model_v2.pdb	Relative Contact Order: 0.0285583528301975
AF-P36775-F1-model_v2.pdb	Relative Contact Order: 0.0174747697751005
AF-P36973-F1-model_v2.pdb	Relative Contact Order: 0.0842409941005364
AF-P37012-F1-model_v2.pdb	Relative Contact Order: 0.0534134460509502
AF-P37020-F1-model_v2.pdb	Relative Contact Order: 0.0475210386667626
AF-P37254-F1-model_v2.pdb	Relative Contact Order: 0.0652364115361968
AF-P37261-F1-model_v2.pdb	Relative Contact Order: 0.108551238659613
AF-P37262-F1-model_v2.pdb	Relative Contact Order: 0.0915170491903094
AF-P37263-F1-model_v2.pdb	Relative Contact Order: 0.0315895969907387
AF-P37265-F1-model_v2.pdb	Relative Contact Order: 0.0409001687106612
AF-P37267-F1-model_v2.pdb	Relative Contact Order: 0.0166546118099776
AF-P37291-F1-model_v2.pdb	Relative Contact Order: 0.0706918393452498
AF-P37292-F1-model_v2.pdb	Relative Contact Order: 0.0671845245542804
AF-P37293-F1-model_v2.pdb	Relative Contact Order: 0.0249654512443334
AF-P37296-F1-model_v2.pdb	Relative Contact Order: 0.05256329181591
AF-P37297-F1-model_v2.pdb	Relative Contact Order: 0.0111070206287336
AF-P37298-F1-model_v2.pdb	Relative Contact Order: 0.0369253656801488
AF-P37299-F1-model_v2.pdb	Relative Contact Order: 0.0329358051079482
AF-P37302-F1-model_v2.pdb	Relative Contact Order: 0.0759722982997929
AF-P37303-F1-model_v2.pdb	Relative Contact Order: 0.0795753375195337
AF-P37304-F1-model_v2.pdb	Relative Contact Order: 0.0165274934898669
AF-P37366-F1-model_v2.pdb	Relative Contact Order: 0.0452069497633275
AF-P37370-F1-model_v2.pdb	Relative Contact Order: 0.00251375076808659
AF-P37838-F1-model_v2.pdb	Relative Contact Order: 0.0234534545500128
AF-P37898-F1-model_v2.pdb	Relative Contact Order: 0.0315389614678274
AF-P38009-F1-model_v2.pdb	Relative Contact Order: 0.0346295785545925
AF-P38011-F1-model_v2.pdb	Relative Contact Order: 0.0776189815677152
AF-P38013-F1-model_v2.pdb	Relative Contact Order: 0.120767671760803
AF-P38041-F1-model_v2.pdb	Relative Contact Order: 0.018440838635038
AF-P38042-F1-model_v2.pdb	Relative Contact Order: 0.0154336967524601
AF-P38061-F1-model_v2.pdb	Relative Contact Order: 0.0684100827199896
AF-P38063-F1-model_v2.pdb	Relative Contact Order: 0.062202026270337
AF-P38064-F1-model_v2.pdb	Relative Contact Order: 0.081844168741082
AF-P38065-F1-model_v2.pdb	Relative Contact Order: 0.015436767103829
AF-P38066-F1-model_v2.pdb	Relative Contact Order: 0.0559181920930062
AF-P38067-F1-model_v2.pdb	Relative Contact Order: 0.0755969123628606
AF-P38068-F1-model_v2.pdb	Relative Contact Order: 0.0468638129136364
AF-P38069-F1-model_v2.pdb	Relative Contact Order: 0.0563543655556515
AF-P38070-F1-model_v2.pdb	Relative Contact Order: 0.0587928912677812
AF-P38071-F1-model_v2.pdb	Relative Contact Order: 0.0738130983150757
AF-P38072-F1-model_v2.pdb	Relative Contact Order: 0.0561410725436766
AF-P38073-F1-model_v2.pdb	Relative Contact Order: 0.0220334731524478
AF-P38074-F1-model_v2.pdb	Relative Contact Order: 0.0739011067385368
AF-P38075-F1-model_v2.pdb	Relative Contact Order: 0.101941470070604
AF-P38077-F1-model_v2.pdb	Relative Contact Order: 0.0738204414051296
AF-P38079-F1-model_v2.pdb	Relative Contact Order: 0.0525530308024176
AF-P38080-F1-model_v2.pdb	Relative Contact Order: 0.0168458087630203
AF-P38081-F1-model_v2.pdb	Relative Contact Order: 0.0687313195865233
AF-P38082-F1-model_v2.pdb	Relative Contact Order: 0.0170333300127406
AF-P38083-F1-model_v2.pdb	Relative Contact Order: 0.00974757512754051
AF-P38084-F1-model_v2.pdb	Relative Contact Order: 0.080402929714102
AF-P38085-F1-model_v2.pdb	Relative Contact Order: 0.0746062826838271
AF-P38086-F1-model_v2.pdb	Relative Contact Order: 0.0251329809249828
AF-P38087-F1-model_v2.pdb	Relative Contact Order: 0.0585942019788099
AF-P38088-F1-model_v2.pdb	Relative Contact Order: 0.0517707593555817
AF-P38089-F1-model_v2.pdb	Relative Contact Order: 0.08391002731531
AF-P38090-F1-model_v2.pdb	Relative Contact Order: 0.0783194686739185
AF-P38109-F1-model_v2.pdb	Relative Contact Order: 0.067477948167346
